Id,Contacts_Id,Type,Number,Code,Other_Number,Location,Supplier,Tariff,Units,Bill_Frequency,Comments,Group_1,Group_2,Last_Update,Last_User,Target_01,Target_02,Target_03,Target_04,Target_05,Target_06,Target_07,Target_08,Target_09,Target_10,Target_11,Target_12,TargetCost_01,TargetCost_02,TargetCost_03,TargetCost_04,TargetCost_05,TargetCost_06,TargetCost_07,TargetCost_08,TargetCost_09,TargetCost_10,TargetCost_11,TargetCost_12,BestfitAdjustmentGradient,BestfitAdjustmentIntercept,BestfitAdjustmentCorrelation,BestfitAdjustmentUpdate,BestfitTargetGradient,BestfitTargetIntercept,BestfitTargetCorrelation,BestfitTargetUpdate,BestfitCusumGradient,BestfitCusumIntercept,BestfitCusumCorrelation,BestfitCusumUpdate,DisableAdjustment,Closed,Format,Import_Link_Code,Import_Link_Code_Direct,Import_Link_Code_Profile,DataAdjustment,Profile_Scale_Factor,SubMeter,Profile_Meter,Profile_Meter_Max,Flag_Invoice,Flag_Direct,Flag_Profile,Code2,MeterSize,Updates,kWh_Factor,M1_Code1,M2_Code1,M3_Code1,M4_Code1,M5_Code1,M6_Code1,M7_Code1,M8_Code1,M1_Code2,M2_Code2,M3_Code2,M4_Code2,M5_Code2,M6_Code2,M7_Code2,M8_Code2,M1_Code3,M2_Code3,M3_Code3,M4_Code3,M5_Code3,M6_Code3,M7_Code3,M8_Code3,Host_Supplier,Voltage,VAT_Rate,Direct_Meter_View,Custom,kVA,SOQ_Peak,SOQ_Minimum,Profile_Frequency,Annual_Quantity,Number_Data_Loggers,Interruptible,Point_Id_Account,PowerFactor,Dial_Data,Meter_Type,Meter_Type_Capacity,SOQ_Alternative,Aggregate_Meter,Profile_Cost_Rate,Class_Type,TariffCCLRate,Note,Number_1,Virt_Invoice,Virt_Direct,Virt_Profile,Exclude_From_Reports,Exclude_From_Reports_Direct,Exclude_From_Reports_Profile,Meter_Operator,Closed_Date,Supply_Hourly_Quantity,Gas_Meter_Size,Web_Upload,Link_1,Link_2,Link_3,Sewerage_Supplier,Profile_kWh_Factor,Profile_Calorific_Value,Profile_Correction_Factor,Checksum,FailValidation,Disable_Web_Readings,NI_Boiler_Type,User_Number_1,User_Number_2,User_Number_3,User_Text_1,User_Text_2,User_Text_3,User_Text_4,User_Text_5,User_Date_1,User_Date_2,User_Date_3,Meter_Digits,Maximum_Alarm_Value,Web_Consumptions,Waste_Type,Waste_Disposal_Route,Waste_Bins,Waste_Hazardous,Invoice_Validation_Profile_Id,TimeSeriesEnabled,Profile_Threshold_1,Profile_Threshold_2,Water_Supplier,Meter_Asset_Manager,EAC,Nominated_SOQ,User_Date_4,Landlord_Billed,Return_To_Sewer,User_Text_6,User_Text_7,User_Text_8,User_Text_9,User_Text_10,Water_Wholesale_Tariff,Sewerage_Wholesale_Tariff,Surface_Water,Highway_Drainage,Meter_Size_2,Rota_Disconnection_Alpha_Identifier,MHHS_Applied,M1_Code4,M2_Code4,M3_Code4,M4_Code4,M5_Code4,M6_Code4,M7_Code4,M8_Code4
25,166,Gas,L027791,NULL,NULL,NULL,Crown,NULL,kWh,1,NULL,0,0,2023-05-25 16:18:55.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2127240103,2127240103,2127240103,0,0,0,0,0,1,1,1,,0,"11/07/2022 Number : SA191566234
12/10/2020 Import_Link_Code : 51810686
15/09/2020 Import_Link_Code : 2127240103
17/01/2020 Meter Serial 1 : 11",0,2127240103,,,,,,,,G4K00111711801,,,,,,,,,,,,,,,,,NULL,0,0,0,0,0,0,30min,11242,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1091438775,0,0,0,0,0,0,,Y,02/08/2022,,,NULL,NULL,NULL,NULL,0,0,,,0,0,10,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,352,Gas,SA831646246,NULL,ZERO consumption met,METER REMOVED 22/10/2018,SSE,NULL,kWh,3,NULL,0,0,2021-01-28 14:00:19.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2128543609,2128543609,2128543609,0,0,0,0,0,1,1,1,,0,"14/11/2018 Location : ZERO consumption meter
13/06/2016 Meter Serial 1 : G4K0028871101
",0,2128543609,,,,,,,,G4K00028871101,,,,,,,,,,,,,,,,,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,704358346,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,10,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,171,Gas,L027773,NULL,NULL,NULL,Crown,NULL,kWh,1,NULL,0,0,2023-05-25 16:18:52.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2125573502,2125573502,2125573502,0,0,0,0,0,1,1,1,,0,11/07/2022 Number : SA961565488,0,2125573502,,,,,,,,221,,,,,,,,,,,,,,,,,NULL,0,0,0,0,0,0,30min,7963,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-213264271,0,0,0,0,0,0,,Y,02/08/2022,,,NULL,NULL,NULL,NULL,0,0,,,0,0,10,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28,352,Gas,SA71534705,NULL,NULL,Meter removed 10/10/2018,SSE,NULL,kWh,3,NULL,0,0,2021-01-28 13:58:59.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,3935318209,3935318209,3935318209,0,0,0,0,0,1,1,1,,0,09/04/2020 Location : ZERO consuming meter,0,3935318209,,,,,,,,4824602,,,,,,,,,,,,,,,,,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2018-10-17 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1295328809,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,10,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29,204,Gas,L027782,NULL,NULL,NULL,Crown,NULL,kWh,1,NULL,0,0,2023-05-25 16:18:18.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,52583709,52583709,52583709,0,0,0,0,0,1,1,1,,0,"16/11/2022 Reference Number : SA261566114
",0,52583709,,,,,,,,6442602,,,,,,,,,,,,,,,,,NULL,0,0,0,0,0,0,30min,28932,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-696384100,0,0,0,0,0,0,,Y,02/08/2022,,,NULL,NULL,NULL,NULL,0,0,,,0,0,10,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30,207,Gas,SA991560608,NULL,NULL,NULL,SSE,NULL,kWh,3,NULL,0,0,2018-08-13 15:00:12.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1894759809,1894759809,1894759809,0,0,0,0,0,1,1,1,,0,,0,1894759809,,,,,,,,G4A00316650401,,,,,,,,,,,,,,,,,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2018-05-20 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-661672429,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,10,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31,2,Electricity,SA001760459,NULL,NULL,NULL,SSE,NULL,kWh,1,NULL,0,0,2022-06-21 09:02:08.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1413031311007,1413031311007,1413031311007,0,0,0,0,0,1,1,1,,0,"25/10/2018 Number : SA201687029
06/01/2017 Number : SA781480025",0,1413031311007,,,,,,,,K11C00841,,,,,,,,00-845-633,,,,,,,,South Western,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2020-09-30 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-554921162,0,0,0,0,0,0,,H,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,3,Electricity,5650069996,NULL,NULL,NULL,EDF,NULL,kWh,3,NULL,0,0,2023-05-09 16:32:27.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1418081202001,1418081202001,1418081202001,0,0,0,0,0,1,1,1,,0,"06/05/2023 Number : SA221455361
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 04-811-011
",0,1418081202001,,,,,,,,K95G21266,,,,,,,,04-811-N13,,,,,,,,South Western,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-508536005,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,29529,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,4,Electricity,2139538373,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-11-28 18:31:05.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1427310100007,1427310100007,1427310100007,0,0,0,0,0,1,1,1,,0,"27/10/2022 Reference Number : SA351700164
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 00-845-633
31/05/2017 Number : SA191469571",0,1427310100007,,,,,,,,E12BG13450,,,,,,,,00-845-N14,,,,,,,,South Western,LV,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-644692690,0,0,0,0,0,0,,H,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,30780,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34,6,Electricity,7786006304,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-07 11:36:21.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1610022857491,1610022857491,1610022857491,0,0,0,0,0,1,1,1,,0,"28/11/2022 Reference Number : SA221527979
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-131
",0,1610022857491,,,,,,,,A05M67516,,,,,,,,03-801-144,,,,,,,,Norweb,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1467914002,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,18346,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35,7,Electricity,0455161851,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2023-07-27 11:36:51.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1610022415770,1610022415770,1610022415770,0,0,0,0,0,1,1,1,,0,"27/07/2023 Number : SA701503088
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-131
14/10/2016 Meter Serial 1 : see descrip",0,1610022415770,1610022415770,1610022415770,,,,,,A01M57423,A01M57421,F97M90828,,,,,,03-801-204,03-801-131,03-801-131,,,,,,Norweb,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1474925384,0,0,0,0,0,0,3,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,21187,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,801,801,NULL,NULL,NULL,NULL,NULL
36,9,Electricity,6378525691,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-20 10:21:43.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2000020461480,2000020461480,2000020461480,0,0,0,0,0,1,1,1,,0,"20/12/2022 Number : SA311541992
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-126
",0,2000020461480,,,,,,,,S72C36241,,,,,,,,03-801-H02,,,,,,,,Southern Electric,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-477826148,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,18261,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37,10,Electricity,NULL,NULL,NULL,NULL,SSE,NULL,kWh,1,NULL,0,0,2022-06-24 15:45:25.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,2000021408121,2000021408121,2000021408121,0,0,0,0,0,1,1,1,,0,,0,2000021408121,,,,,,,,L67C09861,,,,,,,,03-801-126,,,,,,,,Southern Electric,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2022-06-24 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1680056045,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38,11,Electricity,9520953875,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-07 11:40:22.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2000021530197,2000021530197,2000021530197,0,0,0,0,0,1,1,1,,0,"28/11/2022 Reference Number : SA421602651
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-126
",0,2000021530197,,,,,,,,S72C14613,,,,,,,,03-801-H03,,,,,,,,Southern Electric,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,2056978965,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,15771,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39,12,Electricity,5991640393,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-07 11:37:51.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2000020116692,2000020116692,2000020116692,0,0,0,0,0,1,1,1,,0,"27/10/2022 Reference Number : SA581537763
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-501-126
",0,2000020116692,,,,,,,,S68C08347,,,,,,,,03-801-H02,,,,,,,,Southern Electric,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,491012293,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,10972,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40,13,Electricity,9884169295,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-20 10:33:16.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2000021012275,2000021012275,2000021012275,0,0,0,0,0,1,1,1,,0,"20/12/2022 Number : SA931447678
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-126
",0,2000021012275,,,,,,,,S72C12407,,,,,,,,03-801-H03,,,,,,,,Southern Electric,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1518223414,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,12945,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,14,Electricity,0208192408,NULL,NULL,In cellar,EDF,NULL,kWh,1,"Shop emailed 14/03/2019 to say it is not safe to go down to get the readings due to broken ladder steps and a missing ladder step.
 
It has been reported to my Area Manager.
",0,0,2022-12-07 11:41:05.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2000020352319,2000020352319,2000020352319,0,0,0,0,0,1,1,1,,0,"28/11/2022 Reference Number : SA931447679
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-126
14/10/2020 Location : METER LOCATION UNSAFE - see note",0,2000020352319,,,,,,,,L78C63734,,,,,,,,03-801-H02,,,,,,,,Southern Electric,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1306576336,0,0,0,0,0,0,,RCAMY,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,13821,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,15,Electricity,9359504324,NULL,NULL,NULL,EDF,NULL,kWh,1,OLS MSN 19/04/23 AU23593,0,0,2023-07-10 11:52:56.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1900010297305,1900010297305,1900010297305,0,0,0,0,0,1,1,1,,0,"10/07/2023 Meter Serial 1 : AU23593
28/11/2022 Reference Number : SA301507715
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-320
",0,1900010297305,,,,,,,,23M0016275,,,,,,,,03-801-202,,,,,,,,Seeboard,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,53635391,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,7431,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,16,Electricity,3393734079,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-20 09:41:24.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1900014313564,1900014313564,1900014313564,0,0,0,0,0,1,1,1,,0,"20/12/2022 Number : SA961595842
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 04-811-120
",0,1900014313564,,,,,,,,D0191773,,,,,,,,04-811-202,,,,,,,,Seeboard,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-925783932,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,12717,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,811,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,17,Electricity,0585193189,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-11-28 18:33:05.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1200037043900,1200037043900,1200037043900,0,0,0,0,0,1,1,1,,0,"28/11/2022 Reference Number : SA521638007
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-952
",0,1200037043900,,,,,,,,E11BG40875,,,,,,,,03-801-202,,,,,,,,Seeboard,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-589641110,0,0,0,0,0,0,,RCAMR,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,9263,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,18,Electricity,0417040669,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-07 11:41:55.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1900040257322,1900040257322,1900040257322,0,0,0,0,0,1,1,1,,0,"27/10/2022 Reference Number : SA011659240
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 01-801-320
04/05/2017 Meter Serial 1 : 6838921",0,1900040257322,,,,,,,,S11R25651,,,,,,,,03-801-202,,,,,,,,Seeboard,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1556895881,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,7142,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,19,Electricity,2512266908,NULL,NULL,ZERO consumption meter,EDF,NULL,kWh,1,"A01M51839 OLD MSN ",0,0,2023-07-04 09:14:55.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1610031823736,1610031823736,1610031823736,0,0,1,0,0,1,1,1,,0,"04/07/2023 Meter Serial 1 : A01M51839
16/02/2023 Number : SA141459814
02/12/2022 Supplier : Haven",0,1610031823736,,,,,,,,EML2200559,,,,,,,,04-511-091,,,,,,,,Norweb,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1731701042,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,511,NULL,NULL,NULL,NULL,NULL,NULL,NULL
